wid,age,country,gender,marital,parenthood,predicted_category
717,20,USA,m,single,n,achievement
261,25,IND,f,married,y,bonding
9211,22,USA,m,single,n,bonding
8452,37,USA,m,married,y,affection
69,23,USA,m,married,y,affection
352,23,IND,f,single,n,achievement
1352,23,USA,f,single,n,achievement
511,23,USA,m,single,n,exercise
483,25,IND,f,married,y,bonding
123,29,USA,m,single,n,achievement
661,20,USA,m,single,n,enjoy_the_moment
10956,28,USA,m,single,n,achievement
2495,24,USA,m,single,n,leisure
2946,22,USA,m,single,n,leisure
1769,27,CAN,m,single,n,bonding
125,39,USA,o,married,y,achievement
1528,25,IND,f,married,y,affection
6415,35,USA,f,married,y,affection
7944,24,BRA,m,single,n,affection
103,26,USA,f,single,y,affection
9379,29,USA,f,single,y,affection
615,31,IND,m,married,y,affection
727,28,USA,m,single,n,affection
1313,26,USA,m,single,n,affection
521,42,USA,f,married,y,affection
10212,53,USA,f,divorced,n,achievement
550,33,USA,f,single,n,achievement
466,32,IND,m,married,y,achievement
25,32,IND,m,married,y,bonding
380,26,USA,m,single,n,bonding
59,43,USA,m,single,n,achievement
66,41,USA,f,single,n,affection
1357,36,USA,m,married,n,achievement
2342,34,USA,m,married,y,achievement
227,37,IND,f,married,n,enjoy_the_moment
2806,22,USA,f,single,n,achievement
469,32,IND,m,married,y,achievement
224,31,IND,m,married,y,bonding
3202,35,USA,f,single,y,enjoy_the_moment
2046,23,USA,m,single,n,achievement
4489,24,USA,m,single,n,affection
398,29,USA,m,single,n,bonding
5107,45,USA,m,single,y,affection
2397,51,USA,f,married,y,achievement
53,32,USA,m,married,y,enjoy_the_moment
2004,24,USA,m,single,n,enjoy_the_moment
2189,21,USA,m,single,n,enjoy_the_moment
1611,32,USA,f,married,y,affection
8005,35,USA,f,married,y,affection
159,29,PHL,m,single,n,affection
451,23,USA,m,single,n,achievement
998,28,USA,m,single,y,affection
345,41,USA,m,married,y,affection
6891,25,USA,f,single,n,affection
1238,35,USA,m,married,y,enjoy_the_moment
253,32,USA,m,single,n,enjoy_the_moment
127,21,USA,m,single,n,bonding
9788,27,USA,m,single,n,achievement
486,34,USA,m,married,y,affection
6885,22,USA,f,single,n,affection
2805,27,NZL,m,single,n,affection
655,24,USA,m,single,n,achievement
439,22,IND,m,single,n,affection
2753,25,USA,f,single,n,achievement
2748,22,USA,m,single,n,enjoy_the_moment
388,30,USA,m,single,n,bonding
766,21,USA,m,single,n,leisure
3601,54,USA,f,single,n,affection
2494,43,USA,m,married,y,achievement
2998,28,USA,m,single,n,achievement
188,26,IND,m,married,y,bonding
1776,21,USA,f,single,n,achievement
4515,34,IDN,m,single,n,achievement
4531,35,USA,f,single,n,affection
409,30,IND,f,married,y,leisure
229,35,USA,f,single,n,enjoy_the_moment
135,23,CAN,m,single,n,achievement
4472,22,USA,m,single,n,exercise
4368,18,USA,m,single,n,achievement
376,23,CAN,f,single,n,achievement
2,29,IND,m,married,y,achievement
1128,24,USA,m,single,n,achievement
968,35,USA,m,single,n,achievement
2897,18,USA,f,single,n,achievement
2359,24,USA,m,married,n,achievement
8203,29,USA,f,single,n,leisure
152,30,USA,m,married,y,exercise
1416,51,USA,m,single,n,nature
6120,33,USA,f,married,y,enjoy_the_moment
4068,19,USA,f,single,n,achievement
1014,23,USA,m,single,n,achievement
2341,23,USA,f,single,n,achievement
6461,30,USA,f,married,y,affection
257,27,IND,f,single,n,bonding
9516,25,USA,m,single,n,enjoy_the_moment
204,30,USA,f,single,n,affection
1064,26,USA,f,married,n,enjoy_the_moment
110,25,IND,m,single,y,affection
132,30,IND,f,married,y,affection
2228,25,USA,m,single,n,exercise
11770,27,USA,f,single,n,affection
671,34,DEU,m,married,y,affection
7645,36,USA,f,married,y,achievement
1221,31,IND,f,married,y,affection
1671,32,USA,f,single,n,achievement
2032,28,USA,m,single,y,achievement
57,34,USA,m,single,n,enjoy_the_moment
3399,23,USA,f,married,y,leisure
906,24,USA,m,single,n,achievement
7769,31,USA,f,single,y,affection
14,25,IND,m,married,y,affection
410,29,USA,f,single,n,achievement
618,32,USA,m,single,n,leisure
285,43,USA,m,single,n,leisure
485,28,USA,f,single,n,bonding
9370,26,USA,m,single,n,bonding
967,29,USA,m,single,n,enjoy_the_moment
1688,22,USA,m,single,n,bonding
85,23,IND,f,single,n,affection
636,24,USA,m,single,n,bonding
4511,27,USA,m,married,y,affection
288,23,IND,f,married,y,enjoy_the_moment
10728,25,USA,f,married,n,affection
891,23,USA,f,single,n,affection
1013,22,USA,m,single,n,achievement
299,25,IND,m,married,y,affection
1254,32,IND,m,married,y,achievement
1087,40,USA,m,married,n,affection
6218,32,USA,m,single,n,achievement
349,24,USA,m,single,n,achievement
187,25,IND,m,single,n,achievement
215,26,IND,m,married,n,affection
489,39,IND,m,married,y,affection
395,33,USA,m,single,n,affection
71,26,IND,m,single,y,achievement
5042,34,CAN,f,single,n,bonding
992,25,USA,f,single,n,leisure
8718,33,USA,f,single,y,affection
12654,27,USA,f,single,y,affection
1347,21,USA,f,single,n,nature
882,38,USA,m,married,n,affection
696,35,USA,m,single,n,bonding
476,25,IND,m,single,n,bonding
1243,28,USA,f,single,n,enjoy_the_moment
61,29,IND,m,single,n,affection
1382,25,USA,f,single,n,achievement
4822,31,USA,m,single,n,enjoy_the_moment
1889,27,USA,f,single,y,affection
1355,45,IND,m,married,y,achievement
55,26,IND,m,married,y,leisure
11618,50,USA,f,single,n,achievement
51,30,IND,m,single,n,achievement
181,44,USA,m,married,y,bonding
11767,34,USA,m,single,n,affection
78,28,USA,f,married,y,leisure
116,27,IND,f,single,n,leisure
1170,28,USA,m,married,y,achievement
11214,25,USA,f,single,n,achievement
24,35,IND,f,single,n,bonding
684,26,USA,m,single,n,affection
4848,50,USA,f,single,y,affection
279,27,USA,f,single,n,achievement
1002,36,USA,m,divorced,y,achievement
5969,27,USA,m,married,n,achievement
524,42,USA,m,married,y,affection
411,38,USA,m,married,y,leisure
6790,20,IND,f,single,n,affection
1070,30,USA,m,married,y,achievement
555,30,IND,m,married,y,affection
657,29,USA,m,single,n,achievement
138,30,IND,m,married,y,affection
535,22,IND,f,single,n,bonding
4375,43,USA,f,single,n,leisure
955,30,IND,m,married,n,affection
11774,26,USA,m,single,n,achievement
2500,26,USA,m,single,n,affection
207,42,USA,m,married,n,leisure
586,28,IND,f,single,y,enjoy_the_moment
297,54,USA,f,married,y,affection
1113,27,IND,m,married,y,leisure
737,25,IND,f,single,y,achievement
794,37,USA,m,single,n,leisure
3716,21,USA,m,single,n,achievement
2605,51,USA,m,divorced,n,achievement
698,35,IND,m,married,y,achievement
1102,29,USA,f,single,n,affection
144,25,IND,m,single,n,achievement
420,38,IND,f,married,y,affection
191,28,IND,f,married,n,leisure
155,28,IND,f,married,n,leisure
164,27,IND,m,married,n,exercise
172,27,IND,m,married,n,leisure
610,35,IND,f,married,y,affection
738,32,IND,m,married,y,achievement
613,32,IND,f,married,y,affection
222,26,IND,f,single,n,leisure
20,40,USA,m,married,y,achievement
505,25,USA,f,single,n,bonding
712,28,IND,m,single,n,achievement
192,28,IND,m,married,y,leisure
901,30,IND,m,married,n,bonding
3290,22,USA,m,single,n,bonding
544,35,IND,m,single,n,achievement
935,24,USA,f,single,y,affection
4196,32,USA,m,single,n,bonding
4240,22,PAK,m,single,n,affection
1340,36,USA,m,single,n,affection
447,55,USA,f,married,y,affection
1034,21,USA,m,single,n,bonding
56,24,IND,f,single,n,achievement
1227,28,IND,f,married,y,achievement
5229,25,IND,m,married,y,achievement
2070,39,USA,f,single,n,affection
740,23,IND,m,single,n,bonding
1563,27,USA,m,married,n,achievement
8694,34,USA,f,married,y,affection
674,26,USA,m,single,n,enjoy_the_moment
65,30,IND,m,single,n,leisure
4514,35,USA,f,single,n,achievement
40,28,IND,m,single,n,bonding
1181,31,IND,m,married,y,achievement
1978,21,USA,f,single,n,affection
3524,48,USA,f,married,y,bonding
2783,26,USA,f,single,n,achievement
1876,30,USA,f,married,y,affection
2955,28,USA,m,married,y,bonding
316,21,USA,m,single,n,achievement
2134,32,USA,m,married,y,affection
1770,24,USA,m,single,n,achievement
566,28,IND,f,married,y,affection
1807,30,USA,f,married,y,bonding
38,26,GBR,m,single,y,enjoy_the_moment
12355,44,USA,f,married,y,affection
6143,33,USA,m,married,y,affection
2092,31,USA,f,married,y,leisure
970,23,USA,f,single,n,achievement
5878,40,USA,f,married,y,affection
1523,20,IND,f,single,y,achievement
50,30,IND,m,single,y,bonding
72,25,BGR,m,single,y,achievement
487,27,USA,o,single,n,enjoy_the_moment
1146,24,USA,m,single,n,bonding
1317,21,IND,m,single,n,achievement
400,26,IND,m,single,n,leisure
89,36,USA,f,single,n,achievement
396,34,IND,f,married,y,affection
5015,40,USA,f,divorced,y,achievement
1161,32,IND,f,married,y,achievement
808,25,USA,m,single,n,nature
268,32,IND,f,married,y,leisure
133,40,USA,m,single,n,enjoy_the_moment
81,30,IND,m,single,y,leisure
4773,27,IND,f,married,y,affection
15,27,USA,m,married,y,affection
2220,26,IND,m,married,n,leisure
3060,26,USA,m,single,n,affection
26,31,IND,f,married,y,affection
4160,26,USA,m,single,n,achievement
959,26,IND,f,married,n,enjoy_the_moment
1748,25,USA,m,single,n,leisure
1567,25,USA,m,married,n,affection
2754,28,USA,m,single,n,enjoy_the_moment
777,31,VNM,m,single,n,enjoy_the_moment
477,29,IND,f,married,y,enjoy_the_moment
1028,26,IND,f,married,y,enjoy_the_moment
10190,26,USA,f,single,n,affection
30,37,USA,m,married,y,leisure
1396,31,IND,m,married,y,affection
946,23,IND,m,single,n,affection
145,29,USA,f,single,n,affection
699,21,IND,m,single,n,bonding
858,26,USA,f,married,y,leisure
680,26,USA,m,married,y,leisure
373,26,USA,f,single,n,affection
519,32,USA,f,single,n,bonding
418,36,USA,m,married,n,bonding
27,28,USA,m,married,y,affection
19,29,USA,m,married,n,affection
616,32,USA,f,married,y,achievement
12,25,USA,f,single,n,affection
168,28,USA,m,single,n,affection
1362,25,USA,m,single,n,enjoy_the_moment
666,22,IND,f,single,n,enjoy_the_moment
1244,50,USA,m,married,y,enjoy_the_moment
464,25,USA,m,single,n,achievement
45,23,IND,m,single,n,achievement
4562,30,USA,m,married,n,leisure
421,48,USA,m,married,n,bonding
835,30,USA,m,single,n,affection
104,25,GBR,m,married,n,leisure
926,29,IND,m,single,n,bonding
503,40,GBR,m,single,n,exercise
11553,32,USA,m,married,y,achievement
2160,26,PHL,f,single,n,affection
79,27,IND,m,single,n,bonding
2971,54,USA,f,married,y,enjoy_the_moment
450,39,USA,m,married,n,exercise
146,25,IND,m,single,n,bonding
21,29,IND,m,single,y,affection
6824,29,USA,m,single,n,affection
2030,31,USA,f,married,n,affection
1223,23,TUR,m,single,n,achievement
13339,24,USA,f,married,y,affection
1045,34,USA,m,married,y,affection
10941,39,USA,m,married,n,affection
706,45,USA,f,married,n,bonding
77,29,USA,m,single,n,leisure
6059,22,USA,f,single,n,achievement
973,32,IND,m,married,y,affection
11491,55,BEL,f,widowed,y,affection
496,49,USA,m,single,n,enjoy_the_moment
1037,23,PHL,m,single,n,achievement
723,32,MDA,m,single,n,exercise
415,23,USA,m,single,n,affection
1197,29,USA,f,married,n,leisure
842,27,USA,m,single,n,leisure
538,24,IND,f,married,y,affection
1428,38,USA,f,married,y,achievement
4806,45,USA,f,married,y,affection
230,34,USA,m,single,n,enjoy_the_moment
153,55,USA,f,married,y,affection
513,41,USA,m,married,y,enjoy_the_moment
60,29,USA,m,single,n,affection
422,26,USA,f,single,n,enjoy_the_moment
3019,29,GRC,m,married,n,enjoy_the_moment
369,37,USA,m,single,n,achievement
114,34,USA,m,married,y,exercise
231,39,USA,f,single,y,leisure
4034,27,USA,m,single,n,enjoy_the_moment
473,37,USA,f,single,y,achievement
663,32,USA,m,married,y,affection
350,36,USA,m,married,y,bonding
1475,32,GBR,f,single,n,nature
2108,46,USA,f,married,y,achievement
931,54,USA,f,married,n,achievement
3727,28,USA,m,married,n,affection
213,30,USA,f,married,y,affection
598,23,USA,f,single,n,achievement
12646,53,USA,f,married,n,affection
2327,31,IND,f,married,y,affection
468,40,USA,m,married,y,affection
221,31,IND,m,married,y,achievement
984,35,USA,f,married,y,achievement
768,53,USA,f,married,y,achievement
11021,22,USA,f,single,n,achievement
1218,31,USA,f,married,y,bonding
2087,29,USA,m,single,n,achievement
939,24,USA,f,single,n,achievement
2826,41,USA,m,single,n,leisure
366,34,USA,f,married,y,affection
833,54,USA,f,married,y,exercise
67,44,USA,m,married,y,achievement
246,29,USA,m,divorced,n,achievement
1007,34,USA,f,divorced,n,leisure
2787,40,USA,m,single,n,achievement
256,25,USA,m,married,n,affection
5173,20,USA,m,single,n,bonding
728,36,IRL,f,married,y,achievement
4104,29,USA,f,married,y,affection
289,31,IND,m,single,n,exercise
945,29,USA,m,married,n,achievement
602,53,IND,f,married,y,achievement
1525,24,USA,m,single,n,leisure
101,29,IND,m,married,y,leisure
7462,34,USA,m,single,y,affection
339,32,USA,m,single,n,affection
6109,29,USA,m,single,n,enjoy_the_moment
940,27,USA,m,single,n,bonding
273,46,USA,f,widowed,n,affection
1121,41,USA,m,married,y,bonding
3338,30,USA,m,single,n,affection
11481,40,USA,f,married,y,affection
176,26,USA,f,married,y,achievement
2067,29,DEU,f,single,n,achievement
1116,36,USA,m,married,y,affection
139,30,USA,m,married,y,bonding
3508,30,USA,m,single,n,achievement
194,26,USA,f,single,n,achievement
1587,25,USA,m,married,n,bonding
338,38,USA,f,single,n,nature
8198,29,USA,m,single,n,affection
23,27,IND,m,single,n,bonding
690,29,USA,f,single,n,achievement
1115,38,USA,f,married,y,nature
2518,29,IND,m,single,n,achievement
244,31,USA,f,married,y,affection
7882,36,USA,m,married,y,affection
5796,41,USA,f,single,n,achievement
7886,45,USA,f,single,y,enjoy_the_moment
423,29,USA,f,married,n,achievement
151,28,USA,m,single,n,enjoy_the_moment
254,29,USA,m,single,n,achievement
118,34,USA,f,single,n,leisure
10744,34,USA,m,married,y,affection
576,38,USA,f,married,y,achievement
1099,30,USA,f,married,n,affection
995,30,USA,f,married,y,affection
1177,39,USA,m,married,y,affection
137,28,USA,m,divorced,n,enjoy_the_moment
1595,28,USA,m,single,n,bonding
1857,34,USA,f,married,y,affection
1946,33,USA,f,married,y,affection
2798,23,USA,m,single,n,affection
542,52,USA,f,married,y,enjoy_the_moment
3096,25,IND,m,single,n,achievement
892,28,USA,f,married,y,leisure
463,49,USA,m,married,y,enjoy_the_moment
1026,25,USA,m,single,n,achievement
900,30,IND,f,married,y,affection
9312,50,USA,f,married,y,nature
122,32,USA,m,single,n,achievement
424,30,USA,o,married,y,achievement
3057,26,USA,f,single,n,achievement
6463,26,USA,m,married,n,bonding
949,29,USA,m,married,n,achievement
184,49,USA,f,married,y,enjoy_the_moment
314,33,USA,m,married,n,achievement
12028,37,USA,f,married,y,affection
4877,37,USA,m,married,y,achievement
1060,39,USA,m,married,n,enjoy_the_moment
628,54,USA,f,divorced,y,affection
13200,34,USA,f,married,n,achievement
597,24,USA,m,married,y,enjoy_the_moment
1217,22,USA,f,single,n,affection
6006,37,USA,f,married,y,enjoy_the_moment
4125,27,USA,m,single,n,enjoy_the_moment
1660,42,USA,m,married,y,achievement
2909,23,USA,f,single,y,affection
6314,47,ISR,m,married,y,affection
1628,32,USA,m,single,n,leisure
7954,29,USA,f,married,y,achievement
2074,36,USA,f,married,y,affection
58,38,USA,m,married,n,achievement
3197,33,USA,f,married,y,affection
2077,29,USA,m,single,n,achievement
3082,35,USA,f,married,y,affection
238,33,VEN,m,married,y,leisure
12732,33,USA,f,single,n,affection
4636,29,USA,m,divorced,y,bonding
785,23,USA,m,single,n,enjoy_the_moment
384,38,USA,f,single,n,achievement
2352,24,USA,f,married,n,affection
7176,35,USA,m,married,y,exercise
393,41,USA,f,married,y,achievement
2529,24,USA,f,single,n,bonding
5253,41,BGR,f,married,y,achievement
197,24,USA,m,single,n,affection
300,33,USA,m,married,y,enjoy_the_moment
1166,33,USA,m,married,n,achievement
878,28,USA,m,single,n,affection
448,27,IND,f,married,y,achievement
1834,29,USA,m,single,n,achievement
275,38,USA,m,single,n,enjoy_the_moment
1196,31,USA,m,single,n,enjoy_the_moment
9687,28,USA,f,single,n,affection
504,39,USA,m,single,n,leisure
746,25,USA,m,single,n,achievement
7850,34,USA,m,single,n,enjoy_the_moment
537,24,USA,m,single,n,achievement
265,37,USA,f,married,y,affection
228,24,IND,m,single,n,affection
22,32,USA,m,single,n,bonding
2282,27,USA,m,single,n,leisure
632,40,IND,m,married,y,achievement
685,39,USA,m,married,y,achievement
3910,55,USA,f,married,y,achievement
429,28,VEN,m,single,n,affection
715,21,VEN,m,single,n,leisure
1053,28,USA,m,single,n,leisure
12785,29,USA,f,single,n,leisure
11381,42,USA,f,married,y,bonding
4885,54,USA,f,married,y,enjoy_the_moment
2119,19,USA,m,single,n,affection
171,31,USA,m,married,n,achievement
1293,29,IND,m,single,n,bonding
13406,37,USA,f,married,y,exercise
2012,28,USA,f,single,n,achievement
154,32,USA,f,married,n,affection
1926,23,USA,m,single,n,affection
1890,30,USA,f,married,y,affection
262,26,USA,f,single,n,enjoy_the_moment
392,49,USA,f,married,y,nature
425,30,USA,f,single,n,enjoy_the_moment
753,43,USA,m,married,y,achievement
6843,33,USA,f,married,y,affection
1175,35,USA,m,married,y,affection
795,36,USA,f,married,n,affection
2392,49,USA,f,widowed,y,enjoy_the_moment
10237,26,USA,f,married,n,leisure
4756,47,USA,f,widowed,y,affection
1041,48,USA,m,single,n,leisure
764,31,USA,m,married,n,achievement
2481,42,USA,m,married,n,leisure
3516,54,USA,o,married,y,bonding
1286,28,USA,f,married,y,achievement
4188,35,USA,f,single,y,enjoy_the_moment
11446,30,USA,m,single,n,affection
220,22,USA,m,single,n,nature
2264,42,USA,f,married,y,achievement
595,35,IND,f,married,y,affection
745,28,USA,m,married,y,nature
5473,32,USA,f,married,y,affection
1499,21,USA,o,single,n,leisure
599,43,USA,f,married,y,enjoy_the_moment
767,23,USA,m,single,n,affection
1930,21,USA,m,single,n,enjoy_the_moment
7416,23,USA,m,single,n,affection
3021,44,VEN,m,divorced,y,achievement
4412,31,USA,f,married,n,achievement
10458,39,USA,m,married,y,achievement
8590,23,USA,m,single,n,affection
5082,45,USA,f,married,y,affection
4264,42,USA,f,single,n,affection
201,34,IND,m,married,y,affection
1591,35,USA,f,married,y,nature
41,26,SRB,m,single,n,achievement
13631,28,USA,m,single,n,achievement
3518,31,USA,f,married,y,enjoy_the_moment
11837,26,MUS,m,single,n,affection
6913,44,USA,f,single,n,affection
1228,25,USA,m,married,y,enjoy_the_moment
200,35,DOM,m,married,n,enjoy_the_moment
12443,34,USA,f,single,n,achievement
10520,37,USA,m,married,y,enjoy_the_moment
12434,29,USA,f,single,n,enjoy_the_moment
2706,34,USA,f,married,y,affection
1421,28,IND,m,single,n,enjoy_the_moment
1118,26,IND,m,married,y,affection
2763,28,USA,m,married,n,achievement
140,33,PRT,m,married,n,enjoy_the_moment
1647,38,USA,f,married,n,affection
8696,26,USA,f,single,n,achievement
2453,25,USA,f,single,n,affection
2661,29,USA,m,single,n,affection
128,25,USA,f,single,n,achievement
1310,29,USA,m,single,n,achievement
846,28,USA,f,single,y,affection
479,27,USA,f,single,n,achievement
198,38,USA,f,divorced,y,affection
1409,22,USA,f,single,n,affection
8354,42,USA,m,married,y,affection
129,25,USA,m,single,n,nature
8,29,VNM,m,single,n,exercise
242,34,USA,f,married,n,affection
219,33,USA,m,married,y,affection
667,26,USA,m,single,n,achievement
4638,25,USA,m,single,n,affection
2143,20,USA,m,single,n,achievement
16,35,USA,m,single,n,affection
3894,29,USA,m,married,n,achievement
1012,44,USA,m,single,n,enjoy_the_moment
217,44,USA,f,single,y,achievement
2555,25,USA,m,married,n,enjoy_the_moment
