wid,age,country,gender,marital,parenthood,predicted_category
11997,29,USA,f,single,n,achievement
9446,41,USA,f,single,n,affection
3211,28,KNA,m,single,n,leisure
6847,19,USA,f,single,n,affection
11997,29,USA,f,single,n,leisure
9446,41,USA,f,single,n,bonding
3211,28,KNA,m,single,n,achievement
6847,19,USA,f,single,n,enjoy_the_moment
2754,28,USA,m,single,n,achievement
6948,29,USA,m,single,n,achievement
2754,28,USA,m,single,n,enjoy_the_moment
6948,29,USA,m,single,n,affection
2754,28,USA,m,single,n,achievement
6948,29,USA,m,single,n,achievement
2610,24,USA,f,single,n,affection
7489,23,USA,f,single,n,affection
6011,39,USA,m,single,n,affection
2610,24,USA,f,single,n,affection
7489,23,USA,f,single,n,affection
6011,39,USA,m,single,n,achievement
2610,24,USA,f,single,n,achievement
7489,23,USA,f,single,n,achievement
6011,39,USA,m,single,n,achievement
2650,34,USA,f,single,n,affection
5066,22,USA,m,single,n,achievement
2650,34,USA,f,single,n,bonding
5066,22,USA,m,single,n,achievement
2650,34,USA,f,single,n,affection
5066,22,USA,m,single,n,achievement
13838,38,USA,f,married,y,enjoy_the_moment
13838,38,USA,f,married,y,affection
13838,38,USA,f,married,y,affection
5759,24,USA,m,married,n,achievement
5759,24,USA,m,married,n,achievement
5759,24,USA,m,married,n,leisure
4758,31,USA,f,married,n,achievement
4758,31,USA,f,married,n,affection
4758,31,USA,f,married,n,achievement
8329,34,USA,f,married,y,affection
8329,34,USA,f,married,y,achievement
8329,34,USA,f,married,y,enjoy_the_moment
2650,34,USA,f,single,n,affection
2650,34,USA,f,single,n,affection
2650,34,USA,f,single,n,enjoy_the_moment
12271,22,USA,f,single,n,enjoy_the_moment
12271,22,USA,f,single,n,achievement
12271,22,USA,f,single,n,enjoy_the_moment
13347,22,USA,f,single,n,affection
8411,25,USA,m,single,n,affection
13038,38,USA,f,divorced,y,achievement
13347,22,USA,f,single,n,achievement
8411,25,USA,m,single,n,enjoy_the_moment
13038,38,USA,f,divorced,y,achievement
13347,22,USA,f,single,n,achievement
8411,25,USA,m,single,n,bonding
13038,38,USA,f,divorced,y,enjoy_the_moment
8656,52,USA,f,married,y,achievement
6437,31,LVA,m,married,y,enjoy_the_moment
8656,52,USA,f,married,y,affection
6437,31,LVA,m,married,y,affection
8656,52,USA,f,married,y,achievement
6437,31,LVA,m,married,y,affection
8426,24,USA,f,married,y,bonding
5823,37,USA,m,married,y,bonding
8426,24,USA,f,married,y,achievement
5823,37,USA,m,married,y,bonding
8426,24,USA,f,married,y,affection
5823,37,USA,m,married,y,affection
9027,21,USA,f,single,n,bonding
12659,48,USA,f,married,y,affection
12504,54,USA,f,widowed,n,enjoy_the_moment
9027,21,USA,f,single,n,achievement
12659,48,USA,f,married,y,affection
12504,54,USA,f,widowed,n,achievement
9027,21,USA,f,single,n,affection
12659,48,USA,f,married,y,achievement
12504,54,USA,f,widowed,n,achievement
12404,44,USA,f,married,y,leisure
12404,44,USA,f,married,y,enjoy_the_moment
12404,44,USA,f,married,y,achievement
5258,21,USA,f,single,n,achievement
5258,21,USA,f,single,n,affection
5258,21,USA,f,single,n,leisure
2331,30,USA,f,married,y,affection
2331,30,USA,f,married,y,affection
2331,30,USA,f,married,y,achievement
2331,30,USA,f,married,y,achievement
2331,30,USA,f,married,y,leisure
2331,30,USA,f,married,y,affection
7122,24,USA,m,single,n,affection
2331,30,USA,f,married,y,enjoy_the_moment
7122,24,USA,m,single,n,achievement
2331,30,USA,f,married,y,leisure
7122,24,USA,m,single,n,achievement
2331,30,USA,f,married,y,leisure
11258,41,USA,m,married,y,affection
6040,33,USA,m,single,n,leisure
4876,45,USA,m,married,n,achievement
11258,41,USA,m,married,y,affection
6040,33,USA,m,single,n,affection
4876,45,USA,m,married,n,affection
11258,41,USA,m,married,y,affection
6040,33,USA,m,single,n,enjoy_the_moment
4876,45,USA,m,married,n,affection
1927,30,USA,m,married,y,achievement
12337,30,USA,m,divorced,n,achievement
5258,21,USA,f,single,n,achievement
10881,23,USA,m,single,n,achievement
9270,41,IND,f,married,y,affection
5123,25,USA,m,single,n,bonding
1927,30,USA,m,married,y,affection
12337,30,USA,m,divorced,n,bonding
5258,21,USA,f,single,n,bonding
10881,23,USA,m,single,n,affection
9270,41,IND,f,married,y,bonding
5123,25,USA,m,single,n,leisure
1927,30,USA,m,married,y,affection
12337,30,USA,m,divorced,n,achievement
5258,21,USA,f,single,n,achievement
10881,23,USA,m,single,n,bonding
9270,41,IND,f,married,y,affection
5123,25,USA,m,single,n,achievement
12103,34,USA,f,married,y,affection
9249,33,IND,m,married,n,affection
11777,39,USA,m,divorced,y,affection
11426,33,USA,f,divorced,y,affection
8997,59,USA,m,divorced,y,affection
8438,38,USA,f,married,y,nature
12103,34,USA,f,married,y,affection
9249,33,IND,m,married,n,affection
11777,39,USA,m,divorced,y,affection
11426,33,USA,f,divorced,y,affection
8997,59,USA,m,divorced,y,affection
8438,38,USA,f,married,y,achievement
12103,34,USA,f,married,y,affection
9249,33,IND,m,married,n,bonding
11777,39,USA,m,divorced,y,achievement
11426,33,USA,f,divorced,y,affection
8997,59,USA,m,divorced,y,achievement
8438,38,USA,f,married,y,achievement
10732,35,USA,m,married,n,affection
3387,22,USA,f,single,n,achievement
10732,35,USA,m,married,n,affection
3387,22,USA,f,single,n,achievement
10732,35,USA,m,married,n,achievement
3387,22,USA,f,single,n,achievement
1927,30,USA,m,married,y,affection
8826,25,USA,m,single,n,achievement
1927,30,USA,m,married,y,achievement
8826,25,USA,m,single,n,affection
1927,30,USA,m,married,y,affection
8826,25,USA,m,single,n,bonding
11626,39,USA,f,married,n,achievement
11626,39,USA,f,married,n,enjoy_the_moment
11626,39,USA,f,married,n,achievement
12662,23,USA,f,single,n,achievement
12662,23,USA,f,single,n,affection
12662,23,USA,f,single,n,affection
12951,30,USA,f,married,y,achievement
12951,30,USA,f,married,y,nature
12951,30,USA,f,married,y,achievement
11111,55,USA,m,single,n,bonding
3072,35,USA,m,single,n,achievement
11111,55,USA,m,single,n,achievement
3072,35,USA,m,single,n,affection
11111,55,USA,m,single,n,achievement
3072,35,USA,m,single,n,bonding
3072,35,USA,m,single,n,enjoy_the_moment
3072,35,USA,m,single,n,achievement
3072,35,USA,m,single,n,achievement
11677,24,USA,f,single,y,achievement
4866,29,USA,f,single,y,affection
11677,24,USA,f,single,y,achievement
4866,29,USA,f,single,y,affection
11677,24,USA,f,single,y,affection
4866,29,USA,f,single,y,achievement
10565,22,USA,f,single,n,achievement
4919,23,USA,f,single,n,affection
10565,22,USA,f,single,n,achievement
4919,23,USA,f,single,n,affection
10565,22,USA,f,single,n,bonding
4919,23,USA,f,single,n,bonding
3387,22,USA,f,single,n,achievement
9508,25,USA,m,single,n,enjoy_the_moment
3387,22,USA,f,single,n,affection
9508,25,USA,m,single,n,bonding
3387,22,USA,f,single,n,achievement
9508,25,USA,m,single,n,affection
10210,30,USA,m,single,n,affection
3072,35,USA,m,single,n,enjoy_the_moment
2750,23,USA,m,single,n,bonding
10210,30,USA,m,single,n,achievement
3072,35,USA,m,single,n,leisure
2750,23,USA,m,single,n,enjoy_the_moment
10210,30,USA,m,single,n,affection
3072,35,USA,m,single,n,bonding
2750,23,USA,m,single,n,affection
5647,30,USA,f,single,n,enjoy_the_moment
4830,34,USA,f,single,n,affection
5647,30,USA,f,single,n,leisure
4830,34,USA,f,single,n,achievement
5647,30,USA,f,single,n,enjoy_the_moment
4830,34,USA,f,single,n,affection
9442,21,USA,m,single,n,affection
9442,21,USA,m,single,n,enjoy_the_moment
9442,21,USA,m,single,n,enjoy_the_moment
4866,29,USA,f,single,y,affection
13730,24,USA,m,single,n,enjoy_the_moment
4866,29,USA,f,single,y,affection
13730,24,USA,m,single,n,enjoy_the_moment
4866,29,USA,f,single,y,achievement
13730,24,USA,m,single,n,enjoy_the_moment
1927,30,USA,m,married,y,affection
8822,27,USA,m,single,n,achievement
12731,43,USA,f,married,y,affection
7895,40,USA,f,married,y,achievement
1927,30,USA,m,married,y,affection
8822,27,USA,m,single,n,achievement
12731,43,USA,f,married,y,affection
7895,40,USA,f,married,y,exercise
1927,30,USA,m,married,y,achievement
8822,27,USA,m,single,n,achievement
12731,43,USA,f,married,y,achievement
7895,40,USA,f,married,y,affection
11547,26,USA,m,single,n,leisure
12298,28,USA,f,married,n,affection
2750,23,USA,m,single,n,achievement
5123,25,USA,m,single,n,affection
4830,34,USA,f,single,n,enjoy_the_moment
11547,26,USA,m,single,n,affection
12298,28,USA,f,married,n,leisure
2750,23,USA,m,single,n,bonding
5123,25,USA,m,single,n,leisure
4830,34,USA,f,single,n,affection
11547,26,USA,m,single,n,affection
12298,28,USA,f,married,n,achievement
2750,23,USA,m,single,n,affection
5123,25,USA,m,single,n,achievement
4830,34,USA,f,single,n,affection
4267,25,USA,m,single,n,affection
4267,25,USA,m,single,n,bonding
4267,25,USA,m,single,n,exercise
1875,21,IND,m,single,n,achievement
8415,25,CAN,f,single,n,achievement
4354,49,USA,m,married,y,leisure
5214,21,USA,f,single,n,bonding
3370,31,USA,f,married,y,affection
3669,32,USA,m,married,n,affection
1875,21,IND,m,single,n,achievement
8415,25,CAN,f,single,n,affection
4354,49,USA,m,married,y,achievement
5214,21,USA,f,single,n,affection
3370,31,USA,f,married,y,bonding
3669,32,USA,m,married,n,bonding
1875,21,IND,m,single,n,achievement
8415,25,CAN,f,single,n,bonding
4354,49,USA,m,married,y,achievement
5214,21,USA,f,single,n,bonding
3370,31,USA,f,married,y,affection
4354,49,USA,m,married,y,achievement
4354,49,USA,m,married,y,achievement
4354,49,USA,m,married,y,leisure
3123,28,GBR,m,married,y,achievement
12882,59,USA,f,widowed,y,affection
7225,23,USA,m,single,n,achievement
1875,21,IND,m,single,n,achievement
7250,41,USA,m,married,y,affection
3123,28,GBR,m,married,y,achievement
12882,59,USA,f,widowed,y,leisure
7225,23,USA,m,single,n,affection
1875,21,IND,m,single,n,achievement
7250,41,USA,m,married,y,achievement
3123,28,GBR,m,married,y,achievement
12882,59,USA,f,widowed,y,affection
7225,23,USA,m,single,n,bonding
1875,21,IND,m,single,n,achievement
7250,41,USA,m,married,y,affection
2738,43,USA,m,single,n,affection
2738,43,USA,m,single,n,leisure
2738,43,USA,m,single,n,enjoy_the_moment
3669,32,USA,m,married,n,affection
11839,68,USA,f,widowed,y,affection
3017,40,VEN,m,divorced,y,achievement
3669,32,USA,m,married,n,achievement
11839,68,USA,f,widowed,y,achievement
3017,40,VEN,m,divorced,y,affection
11839,68,USA,f,widowed,y,achievement
3017,40,VEN,m,divorced,y,achievement
4199,37,CAN,f,married,y,affection
12192,33,USA,m,married,y,leisure
5214,21,USA,f,single,n,leisure
3481,21,USA,f,single,n,achievement
4199,37,CAN,f,married,y,affection
12192,33,USA,m,married,y,affection
5214,21,USA,f,single,n,affection
3481,21,USA,f,single,n,affection
4199,37,CAN,f,married,y,affection
12192,33,USA,m,married,y,enjoy_the_moment
5214,21,USA,f,single,n,achievement
3481,21,USA,f,single,n,affection
3123,28,GBR,m,married,y,leisure
3123,28,GBR,m,married,y,bonding
3123,28,GBR,m,married,y,enjoy_the_moment
8312,34,IND,f,married,y,affection
2322,19,USA,f,single,n,affection
8312,34,IND,f,married,y,enjoy_the_moment
2322,19,USA,f,single,n,leisure
8312,34,IND,f,married,y,enjoy_the_moment
2322,19,USA,f,single,n,enjoy_the_moment
5764,49,USA,f,separated,y,affection
4538,18,USA,f,single,n,enjoy_the_moment
11562,54,USA,f,divorced,y,affection
5219,20,USA,f,single,n,affection
3183,46,USA,f,single,n,affection
1875,21,IND,m,single,n,achievement
9147,27,USA,m,single,n,achievement
7962,26,USA,f,married,y,affection
6831,18,USA,f,single,n,achievement
11801,37,USA,m,married,y,affection
2644,60,USA,f,single,n,affection
7676,26,USA,f,single,n,bonding
6491,39,USA,m,married,y,bonding
2738,43,USA,m,single,n,leisure
5764,49,USA,f,separated,y,affection
4538,18,USA,f,single,n,achievement
11562,54,USA,f,divorced,y,affection
5219,20,USA,f,single,n,leisure
3183,46,USA,f,single,n,leisure
1875,21,IND,m,single,n,achievement
9147,27,USA,m,single,n,enjoy_the_moment
7962,26,USA,f,married,y,affection
6831,18,USA,f,single,n,bonding
11801,37,USA,m,married,y,affection
2644,60,USA,f,single,n,achievement
7676,26,USA,f,single,n,achievement
6491,39,USA,m,married,y,achievement
2738,43,USA,m,single,n,bonding
5764,49,USA,f,separated,y,affection
4538,18,USA,f,single,n,bonding
11562,54,USA,f,divorced,y,affection
5219,20,USA,f,single,n,affection
3183,46,USA,f,single,n,achievement
1875,21,IND,m,single,n,achievement
9147,27,USA,m,single,n,achievement
7962,26,USA,f,married,y,affection
6831,18,USA,f,single,n,affection
11801,37,USA,m,married,y,affection
2644,60,USA,f,single,n,nature
7676,26,USA,f,single,n,achievement
6491,39,USA,m,married,y,affection
2738,43,USA,m,single,n,enjoy_the_moment
2322,19,USA,f,single,n,enjoy_the_moment
9787,29,USA,m,single,n,achievement
7662,38,USA,f,married,y,affection
13477,51,USA,m,married,y,affection
3370,31,USA,f,married,y,bonding
2322,19,USA,f,single,n,bonding
9787,29,USA,m,single,n,achievement
7662,38,USA,f,married,y,affection
13477,51,USA,m,married,y,affection
3370,31,USA,f,married,y,bonding
2322,19,USA,f,single,n,bonding
9787,29,USA,m,single,n,affection
7662,38,USA,f,married,y,enjoy_the_moment
13477,51,USA,m,married,y,affection
3370,31,USA,f,married,y,affection
10116,60,USA,m,separated,y,affection
3287,35,USA,m,married,n,achievement
13811,24,USA,f,single,n,bonding
10116,60,USA,m,separated,y,achievement
3287,35,USA,m,married,n,bonding
13811,24,USA,f,single,n,affection
10116,60,USA,m,separated,y,achievement
3287,35,USA,m,married,n,affection
13811,24,USA,f,single,n,achievement
13685,22,USA,f,married,y,affection
9547,29,USA,f,married,y,affection
9038,27,USA,f,single,n,achievement
13685,22,USA,f,married,y,enjoy_the_moment
9547,29,USA,f,married,y,affection
9038,27,USA,f,single,n,achievement
13685,22,USA,f,married,y,achievement
9547,29,USA,f,married,y,affection
9038,27,USA,f,single,n,bonding
7290,33,USA,f,married,n,achievement
10487,24,USA,m,married,n,achievement
7290,33,USA,f,married,n,affection
10487,24,USA,m,married,n,affection
7290,33,USA,f,married,n,achievement
10487,24,USA,m,married,n,achievement
3783,23,USA,m,single,n,achievement
3783,23,USA,m,single,n,bonding
3783,23,USA,m,single,n,affection
3287,35,USA,m,married,n,affection
6509,22,USA,m,single,n,achievement
3287,35,USA,m,married,n,bonding
6509,22,USA,m,single,n,bonding
3287,35,USA,m,married,n,bonding
6509,22,USA,m,single,n,bonding
9498,31,USA,f,married,y,affection
9498,31,USA,f,married,y,affection
9498,31,USA,f,married,y,affection
3183,46,USA,f,single,n,enjoy_the_moment
3183,46,USA,f,single,n,bonding
3183,46,USA,f,single,n,achievement
3922,40,USA,m,single,n,achievement
3922,40,USA,m,single,n,achievement
3922,40,USA,m,single,n,affection
2644,60,USA,f,single,n,nature
2644,60,USA,f,single,n,enjoy_the_moment
2644,60,USA,f,single,n,enjoy_the_moment
3783,23,USA,m,single,n,enjoy_the_moment
3666,35,USA,f,single,n,affection
5606,28,USA,f,single,n,affection
3783,23,USA,m,single,n,bonding
3666,35,USA,f,single,n,achievement
5606,28,USA,f,single,n,affection
3783,23,USA,m,single,n,achievement
3666,35,USA,f,single,n,affection
5606,28,USA,f,single,n,achievement
3922,40,USA,m,single,n,achievement
5219,20,USA,f,single,n,affection
3744,21,USA,m,single,n,enjoy_the_moment
2738,43,USA,m,single,n,affection
3922,40,USA,m,single,n,enjoy_the_moment
5219,20,USA,f,single,n,enjoy_the_moment
3744,21,USA,m,single,n,enjoy_the_moment
2738,43,USA,m,single,n,affection
3922,40,USA,m,single,n,affection
5219,20,USA,f,single,n,achievement
3744,21,USA,m,single,n,affection
2738,43,USA,m,single,n,leisure
6391,21,USA,m,single,n,bonding
3744,21,USA,m,single,n,achievement
6391,21,USA,m,single,n,bonding
3744,21,USA,m,single,n,enjoy_the_moment
6391,21,USA,m,single,n,bonding
3744,21,USA,m,single,n,achievement
10184,25,USA,m,single,n,bonding
8967,22,USA,f,single,y,affection
6167,28,USA,m,single,n,nature
3666,35,USA,f,single,n,enjoy_the_moment
10184,25,USA,m,single,n,enjoy_the_moment
8967,22,USA,f,single,y,leisure
6167,28,USA,m,single,n,affection
3666,35,USA,f,single,n,enjoy_the_moment
10184,25,USA,m,single,n,leisure
8967,22,USA,f,single,y,achievement
6167,28,USA,m,single,n,achievement
3666,35,USA,f,single,n,enjoy_the_moment
7732,56,USA,m,married,n,affection
13401,31,USA,f,married,y,achievement
7732,56,USA,m,married,n,affection
13401,31,USA,f,married,y,affection
7732,56,USA,m,married,n,achievement
13401,31,USA,f,married,y,affection
6988,36,USA,f,married,y,leisure
3528,30,USA,m,separated,y,enjoy_the_moment
6988,36,USA,f,married,y,affection
3528,30,USA,m,separated,y,enjoy_the_moment
6988,36,USA,f,married,y,achievement
3528,30,USA,m,separated,y,bonding
1866,38,USA,f,married,y,achievement
2601,50,USA,m,married,y,affection
1866,38,USA,f,married,y,affection
2601,50,USA,m,married,y,achievement
1866,38,USA,f,married,y,achievement
2601,50,USA,m,married,y,affection
2601,50,USA,m,married,y,bonding
11326,31,USA,f,married,n,bonding
12509,57,USA,f,married,y,affection
2601,50,USA,m,married,y,achievement
11326,31,USA,f,married,n,affection
12509,57,USA,f,married,y,affection
2601,50,USA,m,married,y,affection
11326,31,USA,f,married,n,leisure
12509,57,USA,f,married,y,affection
1877,29,UGA,m,single,n,achievement
7684,25,USA,f,single,n,achievement
3727,28,USA,m,married,n,achievement
1877,29,UGA,m,single,n,achievement
7684,25,USA,f,single,n,bonding
3727,28,USA,m,married,n,affection
1877,29,UGA,m,single,n,achievement
7684,25,USA,f,single,n,achievement
3727,28,USA,m,married,n,leisure
10252,23,USA,f,married,y,affection
10252,23,USA,f,married,y,achievement
10252,23,USA,f,married,y,affection
1866,38,USA,f,married,y,affection
1363,48,IND,m,married,y,achievement
1866,38,USA,f,married,y,affection
1363,48,IND,m,married,y,achievement
1866,38,USA,f,married,y,enjoy_the_moment
1363,48,IND,m,married,y,achievement
4779,62,USA,m,married,y,affection
1877,29,UGA,m,single,n,achievement
4779,62,USA,m,married,y,affection
1877,29,UGA,m,single,n,nature
4779,62,USA,m,married,y,affection
1877,29,UGA,m,single,n,affection
3727,28,USA,m,married,n,affection
3727,28,USA,m,married,n,achievement
3727,28,USA,m,married,n,achievement
12709,27,USA,m,single,n,achievement
12709,27,USA,m,single,n,affection
12709,27,USA,m,single,n,affection
1877,29,UGA,m,single,n,achievement
1877,29,UGA,m,single,n,achievement
1877,29,UGA,m,single,n,nature
11162,32,USA,m,married,n,affection
11162,32,USA,m,married,n,exercise
11162,32,USA,m,married,n,bonding
13422,37,USA,f,married,y,affection
5708,22,LTU,m,single,n,bonding
2809,26,USA,f,single,n,achievement
5448,27,EST,m,married,n,achievement
11240,30,USA,f,married,n,affection
13422,37,USA,f,married,y,achievement
5708,22,LTU,m,single,n,bonding
2809,26,USA,f,single,n,affection
5448,27,EST,m,married,n,achievement
11240,30,USA,f,married,n,affection
13422,37,USA,f,married,y,achievement
5708,22,LTU,m,single,n,affection
2809,26,USA,f,single,n,leisure
5448,27,EST,m,married,n,bonding
11240,30,USA,f,married,n,enjoy_the_moment
9378,40,USA,f,married,n,affection
9378,40,USA,f,married,n,achievement
9378,40,USA,f,married,n,achievement
1363,48,IND,m,married,y,achievement
